学科门类代码,学科门类,专业类代码,专业类,专业代码,专业名称,是否特设专业,是否国家控制布点专业,特殊标识,学位授予说明,专业介绍
5,文学,502,外国语言文学类,50269,亚美尼亚语,T,,T,,"培养目标：培养具有扎实的亚美尼亚语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握亚美尼亚语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握亚美尼亚语的研究方法；了解亚美尼亚语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、亚美尼亚语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50270,马达加斯加语,T,,T,,"培养目标：培养具有扎实的马达加斯加语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握马达加斯加语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握马达加斯加语的研究方法；了解马达加斯加语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、马达加斯加语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50271,格鲁吉亚语,T,,T,,"培养目标：培养具有扎实的格鲁吉亚语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握格鲁吉亚语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握格鲁吉亚语的研究方法；了解格鲁吉亚语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、格鲁吉亚语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50272,阿塞拜疆语,T,,T,,"培养目标：培养具有扎实的阿塞拜疆语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握阿塞拜疆语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握阿塞拜疆语的研究方法；了解阿塞拜疆语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、阿塞拜疆语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50273,阿非利卡语,T,,T,,"培养目标：培养具有扎实的阿非利卡语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握阿非利卡语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握阿非利卡语的研究方法；了解阿非利卡语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、阿非利卡语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50274,马其顿语,T,,T,,"培养目标：培养具有扎实的马其顿语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握马其顿语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握马其顿语的研究方法；了解马其顿语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、马其顿语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50275,塔吉克语,T,,T,,"培养目标：培养具有扎实的塔吉克语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握塔吉克语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握塔吉克语的研究方法；了解塔吉克语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、塔吉克语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50276,茨瓦纳语,T,,T,,"培养目标：培养具有扎实的茨瓦纳语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握茨瓦纳语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握茨瓦纳语的研究方法；了解茨瓦纳语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、茨瓦纳语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50277,恩德贝莱语,T,,T,,"培养目标：培养具有扎实的恩德贝莱语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握恩德贝莱语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握恩德贝莱语的研究方法；了解恩德贝莱语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、恩德贝莱语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50278,科摩罗语,T,,T,,"培养目标：培养具有扎实的科摩罗语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握科摩罗语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握科摩罗语的研究方法；了解科摩罗语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、科摩罗语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50279,克里奥尔语,T,,T,,"培养目标：培养具有扎实的克里奥尔语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握克里奥尔语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握克里奥尔语的研究方法；了解克里奥尔语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、克里奥尔语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
5,文学,502,外国语言文学类,50280,绍纳语,T,,T,,"培养目标：培养具有扎实的绍纳语理论基础和良好的文学素养，具备较强的文字表达和文学创作能力的高素质人才。

培养要求：掌握绍纳语的基本理论和基本知识；具备较强的文学鉴赏能力和文字表达能力；掌握绍纳语的研究方法；了解绍纳语的发展历史和现状。

核心课程：文学概论、中国文学史、外国文学史、绍纳语专业核心课程、写作理论与实践、文学批评等。

就业方向：新闻出版、文化传媒、教育机构、政府机关、企事业单位从事编辑、记者、教学、文秘、文化宣传等工作。"
